diff_day,dt,fault_time,label,serial_number,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized
102.0,2018-01-09,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
101.0,2018-01-10,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
100.0,2018-01-11,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
99.0,2018-01-12,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
98.0,2018-01-13,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
97.0,2018-01-14,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
96.0,2018-01-15,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
95.0,2018-01-16,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
94.0,2018-01-17,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
93.0,2018-01-18,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
92.0,2018-01-19,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
91.0,2018-01-20,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
90.0,2018-01-21,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,99.0
89.0,2018-01-22,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
88.0,2018-01-23,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
87.0,2018-01-24,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
86.0,2018-01-25,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
85.0,2018-01-26,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
84.0,2018-01-27,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
83.0,2018-01-28,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
82.0,2018-01-29,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
81.0,2018-01-30,2018-04-21,0,disk_79908,100.0,93.0,100.0,78.0,100.0,22.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
80.0,2018-01-31,2018-04-21,0,disk_79908,100.0,93.0,100.0,77.0,100.0,23.0,12.0,100.0,100.0,65.0,85.0,100.0,72.0,98.0
153.0,2018-01-19,2018-06-21,0,disk_79974,100.0,100.0,100.0,72.0,100.0,28.0,9.0,100.0,100.0,75.0,87.0,100.0,78.0,100.0
152.0,2018-01-20,2018-06-21,0,disk_79974,100.0,100.0,100.0,72.0,100.0,28.0,11.0,100.0,100.0,81.0,87.0,100.0,78.0,100.0
151.0,2018-01-21,2018-06-21,0,disk_79974,100.0,100.0,100.0,72.0,100.0,28.0,11.0,100.0,100.0,80.0,87.0,100.0,78.0,100.0
150.0,2018-01-22,2018-06-21,0,disk_79974,100.0,100.0,100.0,72.0,100.0,28.0,10.0,100.0,100.0,73.0,87.0,100.0,79.0,100.0
149.0,2018-01-23,2018-06-21,0,disk_79974,100.0,100.0,100.0,73.0,100.0,27.0,11.0,100.0,100.0,83.0,87.0,100.0,79.0,100.0
148.0,2018-01-24,2018-06-21,0,disk_79974,100.0,100.0,100.0,73.0,100.0,27.0,12.0,100.0,100.0,83.0,87.0,100.0,79.0,100.0
147.0,2018-01-25,2018-06-21,0,disk_79974,100.0,100.0,100.0,74.0,100.0,26.0,20.0,100.0,100.0,77.0,87.0,100.0,80.0,100.0
146.0,2018-01-26,2018-06-21,0,disk_79974,100.0,100.0,100.0,74.0,100.0,26.0,20.0,100.0,100.0,82.0,87.0,100.0,80.0,100.0
145.0,2018-01-27,2018-06-21,0,disk_79974,100.0,100.0,100.0,74.0,100.0,26.0,25.0,100.0,100.0,73.0,87.0,100.0,80.0,100.0
144.0,2018-01-28,2018-06-21,0,disk_79974,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,87.0,100.0,80.0,100.0
143.0,2018-01-29,2018-06-21,0,disk_79974,100.0,100.0,100.0,74.0,100.0,26.0,25.0,100.0,100.0,83.0,87.0,100.0,81.0,100.0
142.0,2018-01-30,2018-06-21,0,disk_79974,100.0,100.0,100.0,74.0,100.0,26.0,22.0,100.0,100.0,79.0,87.0,100.0,81.0,100.0
141.0,2018-01-31,2018-06-21,0,disk_79974,100.0,100.0,100.0,73.0,100.0,27.0,23.0,100.0,100.0,83.0,87.0,100.0,81.0,100.0
43.0,2018-01-26,2018-03-10,0,disk_80145,100.0,100.0,100.0,72.0,100.0,28.0,7.0,100.0,100.0,76.0,86.0,100.0,75.0,100.0
42.0,2018-01-27,2018-03-10,0,disk_80145,100.0,100.0,100.0,72.0,100.0,28.0,7.0,100.0,100.0,76.0,86.0,100.0,75.0,100.0
41.0,2018-01-28,2018-03-10,0,disk_80145,100.0,100.0,100.0,72.0,100.0,28.0,7.0,100.0,100.0,76.0,86.0,100.0,76.0,100.0
40.0,2018-01-29,2018-03-10,0,disk_80145,100.0,100.0,100.0,71.0,100.0,29.0,7.0,100.0,100.0,76.0,86.0,100.0,76.0,100.0
39.0,2018-01-30,2018-03-10,0,disk_80145,100.0,100.0,100.0,72.0,100.0,28.0,7.0,100.0,100.0,76.0,86.0,100.0,77.0,100.0
38.0,2018-01-31,2018-03-10,0,disk_80145,100.0,100.0,100.0,73.0,100.0,27.0,7.0,100.0,100.0,76.0,86.0,100.0,77.0,100.0
101.0,2018-01-19,2018-04-30,0,disk_80381,100.0,100.0,100.0,70.0,100.0,30.0,100.0,100.0,100.0,100.0,86.0,100.0,78.0,100.0
100.0,2018-01-20,2018-04-30,0,disk_80381,100.0,100.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,82.0,86.0,100.0,79.0,100.0
99.0,2018-01-21,2018-04-30,0,disk_80381,100.0,100.0,100.0,72.0,100.0,28.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
98.0,2018-01-22,2018-04-30,0,disk_80381,100.0,100.0,100.0,72.0,100.0,28.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
97.0,2018-01-23,2018-04-30,0,disk_80381,100.0,100.0,100.0,71.0,100.0,29.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
96.0,2018-01-24,2018-04-30,0,disk_80381,100.0,100.0,100.0,72.0,100.0,28.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
95.0,2018-01-25,2018-04-30,0,disk_80381,100.0,100.0,100.0,74.0,100.0,26.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
94.0,2018-01-26,2018-04-30,0,disk_80381,100.0,100.0,100.0,74.0,100.0,26.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
93.0,2018-01-27,2018-04-30,0,disk_80381,100.0,100.0,100.0,73.0,100.0,27.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
92.0,2018-01-28,2018-04-30,0,disk_80381,100.0,100.0,100.0,73.0,100.0,27.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
91.0,2018-01-29,2018-04-30,0,disk_80381,100.0,100.0,100.0,72.0,100.0,28.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
90.0,2018-01-30,2018-04-30,0,disk_80381,100.0,100.0,100.0,73.0,100.0,27.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
89.0,2018-01-31,2018-04-30,0,disk_80381,100.0,100.0,100.0,72.0,100.0,28.0,3.0,100.0,100.0,64.0,86.0,100.0,79.0,100.0
101.0,2018-01-19,2018-04-30,0,disk_80402,100.0,100.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,76.0,86.0,100.0,78.0,100.0
100.0,2018-01-20,2018-04-30,0,disk_80402,100.0,100.0,100.0,70.0,100.0,30.0,6.0,100.0,100.0,77.0,86.0,100.0,79.0,100.0
99.0,2018-01-21,2018-04-30,0,disk_80402,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
98.0,2018-01-22,2018-04-30,0,disk_80402,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
97.0,2018-01-23,2018-04-30,0,disk_80402,100.0,100.0,100.0,71.0,100.0,29.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
96.0,2018-01-24,2018-04-30,0,disk_80402,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
95.0,2018-01-25,2018-04-30,0,disk_80402,100.0,100.0,100.0,74.0,100.0,26.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
94.0,2018-01-26,2018-04-30,0,disk_80402,100.0,100.0,100.0,75.0,100.0,25.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
93.0,2018-01-27,2018-04-30,0,disk_80402,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
92.0,2018-01-28,2018-04-30,0,disk_80402,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
91.0,2018-01-29,2018-04-30,0,disk_80402,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
90.0,2018-01-30,2018-04-30,0,disk_80402,100.0,100.0,100.0,73.0,100.0,27.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
89.0,2018-01-31,2018-04-30,0,disk_80402,100.0,100.0,100.0,72.0,100.0,28.0,6.0,100.0,100.0,84.0,86.0,100.0,79.0,100.0
136.0,2018-01-01,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,100.0
135.0,2018-01-02,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,100.0
134.0,2018-01-03,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,100.0
133.0,2018-01-04,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,100.0
132.0,2018-01-05,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,100.0
131.0,2018-01-06,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,100.0
130.0,2018-01-07,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,100.0
129.0,2018-01-08,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,100.0
128.0,2018-01-09,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
127.0,2018-01-10,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
126.0,2018-01-11,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
125.0,2018-01-12,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
124.0,2018-01-13,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
123.0,2018-01-14,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
122.0,2018-01-15,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
121.0,2018-01-16,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
120.0,2018-01-17,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
119.0,2018-01-18,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
118.0,2018-01-19,2018-05-17,0,disk_80575,100.0,100.0,100.0,74.0,100.0,26.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
117.0,2018-01-20,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
116.0,2018-01-21,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
115.0,2018-01-22,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
114.0,2018-01-23,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
113.0,2018-01-24,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
112.0,2018-01-25,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
111.0,2018-01-26,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
110.0,2018-01-27,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
109.0,2018-01-28,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
108.0,2018-01-29,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
107.0,2018-01-30,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
106.0,2018-01-31,2018-05-17,0,disk_80575,100.0,100.0,100.0,75.0,100.0,25.0,24.0,100.0,100.0,81.0,90.0,100.0,70.0,99.0
183.0,2018-01-01,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
182.0,2018-01-02,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
181.0,2018-01-03,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
180.0,2018-01-04,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
179.0,2018-01-05,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
178.0,2018-01-06,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
177.0,2018-01-07,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
176.0,2018-01-08,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
175.0,2018-01-09,2018-07-03,0,disk_81066,100.0,100.0,100.0,67.0,100.0,33.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
174.0,2018-01-10,2018-07-03,0,disk_81066,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
173.0,2018-01-11,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
172.0,2018-01-12,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
171.0,2018-01-13,2018-07-03,0,disk_81066,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
170.0,2018-01-14,2018-07-03,0,disk_81066,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
169.0,2018-01-15,2018-07-03,0,disk_81066,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
168.0,2018-01-16,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
167.0,2018-01-17,2018-07-03,0,disk_81066,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
166.0,2018-01-18,2018-07-03,0,disk_81066,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
165.0,2018-01-19,2018-07-03,0,disk_81066,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
164.0,2018-01-20,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,71.0,99.0
163.0,2018-01-21,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,99.0
162.0,2018-01-22,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,99.0
161.0,2018-01-23,2018-07-03,0,disk_81066,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,99.0
160.0,2018-01-24,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,99.0
159.0,2018-01-25,2018-07-03,0,disk_81066,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,99.0
158.0,2018-01-26,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,99.0
157.0,2018-01-27,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,98.0
156.0,2018-01-28,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,98.0
155.0,2018-01-29,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,98.0
154.0,2018-01-30,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,98.0
153.0,2018-01-31,2018-07-03,0,disk_81066,100.0,100.0,100.0,65.0,100.0,35.0,100.0,100.0,100.0,100.0,88.0,100.0,72.0,98.0
144.0,2018-01-01,2018-05-25,0,disk_81194,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,80.0,89.0,100.0,80.0,100.0
143.0,2018-01-02,2018-05-25,0,disk_81194,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,80.0,89.0,100.0,81.0,100.0
142.0,2018-01-03,2018-05-25,0,disk_81194,100.0,100.0,100.0,63.0,100.0,37.0,12.0,100.0,100.0,80.0,89.0,100.0,81.0,100.0
141.0,2018-01-04,2018-05-25,0,disk_81194,100.0,100.0,100.0,64.0,100.0,36.0,13.0,100.0,100.0,81.0,89.0,100.0,82.0,100.0
140.0,2018-01-05,2018-05-25,0,disk_81194,100.0,100.0,100.0,65.0,100.0,35.0,14.0,100.0,100.0,82.0,89.0,100.0,82.0,100.0
139.0,2018-01-06,2018-05-25,0,disk_81194,100.0,100.0,100.0,65.0,100.0,35.0,14.0,100.0,100.0,82.0,89.0,100.0,83.0,100.0
138.0,2018-01-07,2018-05-25,0,disk_81194,100.0,100.0,100.0,61.0,100.0,39.0,14.0,100.0,100.0,82.0,89.0,100.0,83.0,100.0
137.0,2018-01-08,2018-05-25,0,disk_81194,100.0,100.0,100.0,64.0,100.0,36.0,14.0,100.0,100.0,82.0,89.0,100.0,83.0,100.0
136.0,2018-01-09,2018-05-25,0,disk_81194,100.0,100.0,100.0,62.0,100.0,38.0,14.0,100.0,100.0,82.0,89.0,100.0,84.0,100.0
135.0,2018-01-10,2018-05-25,0,disk_81194,100.0,100.0,100.0,62.0,100.0,38.0,15.0,100.0,100.0,83.0,89.0,100.0,84.0,100.0
134.0,2018-01-11,2018-05-25,0,disk_81194,100.0,100.0,100.0,65.0,100.0,35.0,15.0,100.0,100.0,83.0,89.0,100.0,84.0,100.0
133.0,2018-01-12,2018-05-25,0,disk_81194,100.0,100.0,100.0,64.0,100.0,36.0,20.0,100.0,100.0,72.0,89.0,100.0,84.0,100.0
132.0,2018-01-13,2018-05-25,0,disk_81194,100.0,100.0,100.0,63.0,100.0,37.0,21.0,100.0,100.0,75.0,89.0,100.0,85.0,100.0
131.0,2018-01-14,2018-05-25,0,disk_81194,100.0,100.0,100.0,64.0,100.0,36.0,22.0,100.0,100.0,76.0,89.0,100.0,85.0,100.0
130.0,2018-01-15,2018-05-25,0,disk_81194,100.0,100.0,100.0,65.0,100.0,35.0,22.0,100.0,100.0,77.0,89.0,100.0,85.0,100.0
129.0,2018-01-16,2018-05-25,0,disk_81194,100.0,100.0,100.0,63.0,100.0,37.0,21.0,100.0,100.0,78.0,89.0,100.0,85.0,100.0
128.0,2018-01-17,2018-05-25,0,disk_81194,100.0,100.0,100.0,66.0,100.0,34.0,22.0,100.0,100.0,81.0,89.0,100.0,85.0,99.0
127.0,2018-01-18,2018-05-25,0,disk_81194,100.0,100.0,100.0,65.0,100.0,35.0,19.0,100.0,100.0,67.0,89.0,100.0,86.0,99.0
126.0,2018-01-19,2018-05-25,0,disk_81194,100.0,100.0,100.0,65.0,100.0,35.0,19.0,100.0,100.0,75.0,89.0,100.0,86.0,99.0
125.0,2018-01-20,2018-05-25,0,disk_81194,100.0,100.0,100.0,63.0,100.0,37.0,18.0,100.0,100.0,81.0,89.0,100.0,86.0,99.0
124.0,2018-01-21,2018-05-25,0,disk_81194,100.0,100.0,100.0,63.0,100.0,37.0,17.0,100.0,100.0,82.0,89.0,100.0,86.0,99.0
123.0,2018-01-22,2018-05-25,0,disk_81194,100.0,100.0,100.0,63.0,100.0,37.0,18.0,100.0,100.0,83.0,89.0,100.0,86.0,99.0
122.0,2018-01-23,2018-05-25,0,disk_81194,100.0,100.0,100.0,63.0,100.0,37.0,100.0,100.0,100.0,100.0,89.0,100.0,86.0,99.0
121.0,2018-01-24,2018-05-25,0,disk_81194,100.0,100.0,100.0,62.0,100.0,38.0,19.0,100.0,100.0,77.0,89.0,100.0,86.0,99.0
120.0,2018-01-25,2018-05-25,0,disk_81194,100.0,100.0,100.0,62.0,100.0,38.0,18.0,100.0,100.0,81.0,89.0,100.0,87.0,99.0
119.0,2018-01-26,2018-05-25,0,disk_81194,100.0,100.0,100.0,62.0,100.0,38.0,18.0,100.0,100.0,83.0,89.0,100.0,87.0,99.0
118.0,2018-01-27,2018-05-25,0,disk_81194,100.0,100.0,100.0,62.0,100.0,38.0,17.0,100.0,100.0,84.0,89.0,100.0,87.0,99.0
117.0,2018-01-28,2018-05-25,0,disk_81194,100.0,100.0,100.0,61.0,100.0,39.0,15.0,100.0,100.0,77.0,89.0,100.0,87.0,99.0
116.0,2018-01-29,2018-05-25,0,disk_81194,100.0,100.0,100.0,63.0,100.0,37.0,14.0,100.0,100.0,80.0,89.0,100.0,87.0,99.0
115.0,2018-01-30,2018-05-25,0,disk_81194,100.0,100.0,100.0,62.0,100.0,38.0,15.0,100.0,100.0,82.0,89.0,100.0,87.0,99.0
114.0,2018-01-31,2018-05-25,0,disk_81194,100.0,100.0,100.0,62.0,100.0,38.0,11.0,100.0,100.0,70.0,89.0,100.0,87.0,99.0
159.0,2018-01-01,2018-06-09,0,disk_8132,100.0,100.0,100.0,77.0,100.0,23.0,3.0,100.0,100.0,70.0,86.0,100.0,69.0,99.0
158.0,2018-01-02,2018-06-09,0,disk_8132,100.0,100.0,100.0,77.0,100.0,23.0,3.0,100.0,100.0,70.0,86.0,100.0,69.0,99.0
157.0,2018-01-03,2018-06-09,0,disk_8132,100.0,100.0,100.0,77.0,100.0,23.0,3.0,100.0,100.0,70.0,86.0,100.0,69.0,99.0
156.0,2018-01-04,2018-06-09,0,disk_8132,100.0,100.0,100.0,77.0,100.0,23.0,3.0,100.0,100.0,70.0,86.0,100.0,70.0,99.0
155.0,2018-01-05,2018-06-09,0,disk_8132,100.0,100.0,100.0,77.0,100.0,23.0,3.0,100.0,100.0,70.0,86.0,100.0,70.0,99.0
154.0,2018-01-06,2018-06-09,0,disk_8132,100.0,100.0,100.0,77.0,100.0,23.0,3.0,100.0,100.0,70.0,86.0,100.0,70.0,99.0
153.0,2018-01-07,2018-06-09,0,disk_8132,100.0,100.0,100.0,77.0,100.0,23.0,3.0,100.0,100.0,70.0,86.0,100.0,70.0,99.0
